Postcode district,proportion_of_source_in_target,2011 census lower super output areas and data zones  (2001 codes used in scotland), 
AB10,4.7077034E-2,S01000035
AB10,3.1096339E-2,S01000036
AB10,3.4374431E-2,S01000042
AB10,4.0794026E-2,S01000043
AB10,4.3662358E-2,S01000044
AB10,4.1067202E-2,S01000039
AB10,3.6741942E-2,S01000047
AB10,3.2416683E-2,S01000048
AB10,3.4010198E-2,S01000049
AB10,0.03387361,S01000050
AB10,4.9262431E-2,S01000053
AB10,3.2416683E-2,S01000058
AB10,4.7259152E-2,S01000062
AB10,4.1431434E-2,S01000063
AB10,4.5620106E-2,S01000065
AB10,8.3773443E-3,S01000067
AB10,1.9304316E-2,S01000075
AB10,2.1216536E-2,S01000077
AB10,4.6211984E-2,S01000080
AB10,1.5935167E-3,S01000081
AB10,4.5073759E-3,S01000085
AB10,3.5239484E-2,S01000083
AB10,3.1369515E-2,S01000090
AB10,4.9899835E-2,S01000091
AB10,4.1249316E-2,S01000092
AB10,3.2325624E-3,S01000094
AB10,3.2644328E-2,S01000095
AB10,5.2813697E-3,S01000097
AB10,1.4432708E-2,S01000101
AB10,3.6195591E-2,S01000102
AB10,2.5997085E-2,S01000103
AB10,2.4312511E-2,S01000109
AB10,0.0,S01000111
AB10,1.5024586E-3,S01000112
AB10,2.5951557E-3,S01000125
AB10,3.7333819E-3,S01000129
AB11,0.0,S01000130
AB11,6.8747941E-3,S01000126
AB11,4.3320619E-3,S01000109
AB11,5.9848379E-2,S01000107
AB11,2.0012243E-2,S01000108
AB11,4.3932758E-2,S01000082
AB11,4.1013326E-2,S01000100
AB11,5.8294486E-2,S01000098
AB11,0.03018317,S01000094
AB11,3.4609407E-2,S01000093
AB11,0.03993031,S01000084
AB11,4.3979846E-2,S01000088
AB11,1.9823892E-2,S01000085
AB11,0.03413853,S01000086
AB11,5.2173093E-2,S01000078
AB11,6.8182886E-2,S01000079
AB11,5.4150773E-3,S01000075
AB11,3.2914255E-2,S01000057
AB11,4.0966239E-2,S01000074
AB11,4.5157038E-2,S01000066
AB11,2.9335594E-2,S01000064
AB11,4.1390028E-2,S01000068
AB11,3.3808917E-2,S01000069
AB11,0.03098366,S01000070
AB11,3.8235154E-2,S01000071
AB11,4.5062862E-2,S01000059
AB11,2.9853558E-2,S01000060
AB11,8.4757735E-4,S01000053
AB11,3.7811369E-2,S01000055
AB11,2.9523944E-2,S01000052
AB11,1.3655412E-3,S01000037
AB12,2.8827699E-2,S01000037
AB12,2.6555952E-2,S01000038
AB12,3.3253692E-2,S01000026
AB12,3.5995457E-2,S01000028
AB12,1.7586464E-2,S01000030
AB12,4.1635659E-2,S01000032
AB12,3.1412791E-2,S01000033
AB12,0.0,S01000052
AB12,3.6582977E-2,S01000040
AB12,3.2548666E-2,S01000041
AB12,2.6555952E-2,S01000002
AB12,0.03086444,S01000003
AB12,2.3970859E-2,S01000004
AB12,2.6673457E-2,S01000009
AB12,2.0132389E-2,S01000010
AB12,5.9848811E-2,S01000012
AB12,0.03450707,S01000014
AB12,2.6203439E-2,S01000015
AB12,3.3214524E-2,S01000017
AB12,2.0367397E-2,S01000018
AB12,3.3723708E-2,S01000021
AB12,2.3500843E-4,S01000308
AB12,3.7052993E-2,S01000310
AB12,2.1581607E-2,S01000314
AB12,2.7887667E-2,S01000319
AB12,2.6281776E-2,S01000320
AB12,2.3305003E-2,S01000321
AB12,3.2705337E-2,S01000324
AB12,3.1530298E-2,S01000326
AB12,3.1765305E-2,S01000327
AB12,2.0915749E-2,S01000328
AB12,3.2744508E-2,S01000329
AB12,3.7131332E-2,S01000333
AB12,0.05640202,S01000336
AB13,0.27963302,S01000023
AB13,0.23779817,S01000019
AB13,0.12697248,S01000016
AB13,1.3944954E-2,S01000007
AB13,0.34165138,S01000011
AB14,2.2829188E-2,S01000011
AB14,0.14533225,S01000007
AB14,0.11822259,S01000008
AB14,0.17040358,S01000013
AB14,0.131064,S01000005
AB14,0.13126783,S01000006
AB14,0.17549939,S01000001
AB14,0.10211986,S01000024
AB14,3.2613126E-3,S01000340
AB15,3.3112583E-3,S01000354
AB15,1.7594567E-2,S01000022
AB15,2.4273207E-2,S01000025
AB15,5.443933E-3,S01000016
AB15,2.5648221E-2,S01000020
AB15,6.9592549E-3,S01000048
AB15,2.2365024E-2,S01000051
AB15,2.8173758E-2,S01000056
AB15,2.2477271E-2,S01000054
AB15,2.8089572E-2,S01000061
AB15,0.03474015,S01000034
AB15,2.6405882E-2,S01000031
AB15,2.0456841E-2,S01000029
AB15,2.2393085E-2,S01000027
AB15,0.015967,S01000045
AB15,2.1158379E-2,S01000046
AB15,2.5451791E-2,S01000072
AB15,1.7678753E-2,S01000073
AB15,2.4722191E-2,S01000067
AB15,0.02023235,S01000076
AB15,1.3609833E-2,S01000077
AB15,0.02396453,S01000081
AB15,3.0053878E-2,S01000087
AB15,0.02657425,S01000089
AB15,2.2449209E-3,S01000090
AB15,1.9362442E-2,S01000096
AB15,2.2757886E-2,S01000099
AB15,2.4834437E-2,S01000097
AB15,8.9796836E-4,S01000101
AB15,2.5395667E-2,S01000104
AB15,2.4413515E-2,S01000105
AB15,2.0316534E-2,S01000106
AB15,4.2092265E-3,S01000111
AB15,1.3750141E-2,S01000113
AB15,0.02284207,S01000114
AB15,2.3515547E-2,S01000115
AB15,2.8566618E-2,S01000117
AB15,1.9979795E-2,S01000118
AB15,2.0148166E-2,S01000121
AB15,0.01967112,S01000122
AB15,1.8885396E-2,S01000123
AB15,6.9311932E-3,S01000131
AB15,2.0709395E-2,S01000127
AB15,2.3740038E-2,S01000110
AB15,7.0153776E-4,S01000134
AB15,2.3291055E-3,S01000136
AB15,1.0158267E-2,S01000141
AB15,1.7342014E-2,S01000143
AB15,2.7388034E-2,S01000159
AB15,0.03027837,S01000171
AB15,0.02525536,S01000174
AB15,1.5630262E-2,S01000215
AB16,7.1824336E-4,S01000215
AB16,2.4078254E-2,S01000206
AB16,2.5788357E-2,S01000212
AB16,3.4373075E-2,S01000196
AB16,2.0076612E-2,S01000197
AB16,2.8421916E-2,S01000198
AB16,5.9511596E-3,S01000201
AB16,2.4864903E-2,S01000193
AB16,1.9734591E-2,S01000204
AB16,3.4715097E-2,S01000208
AB16,4.4702101E-2,S01000209
AB16,2.9037554E-2,S01000173
AB16,2.6472399E-2,S01000178
AB16,2.2675969E-2,S01000180
AB16,2.0726452E-2,S01000181
AB16,3.1329092E-2,S01000182
AB16,2.1444695E-2,S01000187
AB16,2.1307888E-2,S01000189
AB16,2.8558725E-2,S01000190
AB16,1.6109172E-2,S01000172
AB16,2.3907244E-2,S01000162
AB16,3.6151584E-2,S01000163
AB16,2.3975648E-2,S01000167
AB16,3.3347014E-2,S01000168
AB16,2.1239484E-2,S01000169
AB16,2.6027773E-2,S01000160
AB16,1.7921882E-2,S01000154
AB16,2.5275327E-2,S01000155
AB16,2.3633627E-2,S01000157
AB16,3.1671114E-2,S01000158
AB16,2.1171078E-2,S01000150
AB16,2.9584788E-2,S01000151
AB16,0.02069225,S01000148
AB16,2.7874684E-2,S01000145
AB16,2.4967508E-3,S01000141
AB16,2.3428416E-2,S01000142
AB16,2.0247623E-2,S01000136
AB16,2.7019631E-2,S01000139
AB16,2.9174361E-2,S01000140
AB16,2.4044052E-2,S01000134
AB16,3.0029414E-2,S01000133
AB21,4.1992277E-2,S01000362
AB21,9.2966855E-2,S01000365
AB21,3.1887181E-3,S01000367
AB21,8.3086323E-3,S01000369
AB21,2.9417049E-2,S01000379
AB21,5.2366838E-2,S01000383
AB21,1.1227881E-3,S01000386
AB21,3.9117936E-2,S01000387
AB21,7.185844E-4,S01000388
AB21,3.8668822E-2,S01000389
AB21,3.5929218E-2,S01000392
AB21,2.6093595E-2,S01000215
AB21,2.9911075E-2,S01000218
AB21,0.01589868,S01000221
AB21,3.3099793E-2,S01000222
AB21,2.7261294E-2,S01000223
AB21,3.7995148E-2,S01000224
AB21,3.7231654E-2,S01000228
AB21,3.6917273E-2,S01000229
AB21,3.6647804E-2,S01000237
AB21,2.0659301E-2,S01000214
AB21,5.1154226E-2,S01000244
AB21,1.9311955E-3,S01000256
AB21,4.0420372E-2,S01000261
AB21,4.1004222E-2,S01000262
AB21,4.0824577E-2,S01000264
AB21,3.1977005E-2,S01000265
AB21,5.6094494E-2,S01000266
AB21,3.2336298E-2,S01000267
AB21,4.1183867E-2,S01000257
AB21,1.2889608E-2,S01000411
AB21,4.6707983E-3,S01000419
AB22,0.03727546,S01000258
AB22,5.3031698E-2,S01000260
AB22,7.9700816E-4,S01000263
AB22,0.04671694,S01000256
AB22,3.9789099E-2,S01000243
AB22,3.5926674E-2,S01000255
AB22,5.8794677E-2,S01000245
AB22,4.2241432E-2,S01000246
AB22,4.0156949E-2,S01000247
AB22,4.5429464E-2,S01000248
AB22,5.1008523E-2,S01000250
AB22,2.8508369E-2,S01000251
AB22,4.8433572E-2,S01000252
AB22,3.9911717E-2,S01000253
AB22,8.1785299E-2,S01000227
AB22,3.8869474E-2,S01000240
AB22,3.6723685E-2,S01000241
AB22,3.0225001E-2,S01000238
AB22,3.3719577E-3,S01000239
AB22,3.7888542E-2,S01000230
AB22,4.2547975E-2,S01000231
AB22,1.4284838E-2,S01000232
AB22,3.0408926E-2,S01000233
AB22,0.0427319,S01000234
AB22,5.1315062E-2,S01000235
AB22,2.1825762E-2,S01000225
AB23,1.9660411E-2,S01000225
AB23,5.4334227E-2,S01000226
AB23,0.06005362,S01000236
AB23,3.4137622E-2,S01000232
AB23,0.05683646,S01000239
AB23,6.6487938E-2,S01000242
AB23,0.0743521,S01000254
AB23,0.05808758,S01000249
AB23,7.2117962E-2,S01000263
AB23,5.4602325E-2,S01000259
AB23,1.4924039E-2,S01000405
AB23,9.0974085E-2,S01000388
AB23,8.5522786E-2,S01000380
AB23,6.7292228E-2,S01000369
AB23,0.13503128,S01000370
AB23,5.5585343E-2,S01000385
AB24,0.03777894,S01000138
AB24,2.0086398E-2,S01000144
AB24,4.5098092E-2,S01000130
AB24,2.1984976E-2,S01000126
AB24,9.025122E-3,S01000108
AB24,9.5479181E-3,S01000149
AB24,2.5727101E-2,S01000147
AB24,2.6497537E-2,S01000153
AB24,0.0283686,S01000156
AB24,1.7389869E-2,S01000161
AB24,2.503921E-3,S01000169
AB24,3.1175192E-2,S01000170
AB24,2.5562007E-2,S01000164
AB24,9.080153E-4,S01000162
AB24,3.5054892E-2,S01000166
AB24,1.3372589E-2,S01000221
AB24,2.3415789E-2,S01000219
AB24,7.2861351E-2,S01000220
AB24,1.7995212E-2,S01000216
AB24,2.2287648E-2,S01000217
AB24,2.0361556E-2,S01000213
AB24,0.02553449,S01000207
AB24,2.3113117E-3,S01000209
AB24,1.8820681E-2,S01000210
AB24,2.0554164E-2,S01000211
AB24,2.6772693E-2,S01000205
AB24,2.3993617E-2,S01000194
AB24,0.01989379,S01000195
AB24,1.2326996E-2,S01000201
AB24,2.7928349E-2,S01000202
AB24,1.9591117E-2,S01000203
AB24,2.3470819E-2,S01000199
AB24,2.2920508E-2,S01000200
AB24,3.3651598E-2,S01000191
AB24,2.2287648E-2,S01000192
AB24,3.3541534E-2,S01000188
AB24,2.4406351E-2,S01000185
AB24,2.6139835E-2,S01000186
AB24,3.7476268E-2,S01000183
AB24,1.5711416E-2,S01000184
AB24,2.4819085E-2,S01000179
AB24,2.0966899E-2,S01000176
AB24,5.6407009E-3,S01000177
AB24,4.2374046E-3,S01000175
AB25,2.0752974E-2,S01000175
AB25,1.9231815E-2,S01000177
AB25,9.2899436E-3,S01000184
AB25,5.3240615E-3,S01000162
AB25,4.9655024E-2,S01000165
AB25,1.5374586E-2,S01000161
AB25,4.5254521E-2,S01000149
AB25,0.0,S01000151
AB25,6.9973379E-2,S01000152
AB25,2.1350574E-2,S01000109
AB25,3.4823708E-2,S01000111
AB25,5.1610801E-2,S01000112
AB25,4.4004999E-2,S01000119
AB25,3.0749172E-2,S01000120
AB25,8.1490737E-4,S01000117
AB25,5.0143968E-2,S01000116
AB25,6.3562775E-3,S01000113
AB25,3.096648E-3,S01000103
AB25,2.9282339E-2,S01000101
AB25,3.2107349E-2,S01000125
AB25,5.5033412E-2,S01000124
AB25,2.0372685E-2,S01000131
AB25,4.1125659E-2,S01000132
AB25,1.5211605E-3,S01000127
AB25,9.8006196E-2,S01000128
AB25,5.0143968E-2,S01000129
AB25,0.08350084,S01000146
AB25,2.1241918E-2,S01000141
AB25,3.7322756E-2,S01000135
AB25,0.05253436,S01000137
AB30,8.8532297E-3,S01000707
AB30,0.14262,S01000270
AB30,0.1373634,S01000272
AB30,1.7983124E-2,S01000273
AB30,0.19850601,S01000275
AB30,0.13224512,S01000279
AB30,0.09337391,S01000281
AB30,0.10374879,S01000282
AB30,0.15078157,S01000283
AB30,1.4524831E-2,S01000285
AB31,6.3732833E-2,S01000344
AB31,2.5388971E-3,S01000364
AB31,3.5544559E-2,S01000340
AB31,8.0463514E-2,S01000339
AB31,3.6521059E-2,S01000343
AB31,5.4749038E-2,S01000337
AB31,6.7052925E-3,S01000338
AB31,4.4333052E-2,S01000313
AB31,5.1559143E-2,S01000335
AB31,8.6062104E-2,S01000330
AB31,8.4044009E-2,S01000325
AB31,3.5284162E-2,S01000317
AB31,3.5739861E-2,S01000318
AB31,6.4839527E-2,S01000322
AB31,5.7222836E-2,S01000323
AB31,4.3421652E-2,S01000315
AB31,6.1063733E-2,S01000311
AB31,1.0415989E-3,S01000309
AB31,5.1428944E-2,S01000306
AB31,6.6336825E-2,S01000299
AB31,3.6195561E-2,S01000302
AB31,4.5569951E-4,S01000024
AB31,7.1609922E-4,S01000001
AB32,8.4784953E-4,S01000024
AB32,7.7077234E-4,S01000056
AB32,3.8230307E-2,S01000340
AB32,2.3893942E-3,S01000362
AB32,0.1123786,S01000354
AB32,4.7402497E-2,S01000355
AB32,4.4704795E-2,S01000357
AB32,6.8521656E-2,S01000358
AB32,6.4436562E-2,S01000359
AB32,4.8250347E-2,S01000345
AB32,4.9560659E-2,S01000346
AB32,0.12378603,S01000347
AB32,5.6266379E-2,S01000348
AB32,4.1390475E-2,S01000349
AB32,8.3397567E-2,S01000350
AB32,7.2375521E-2,S01000351
AB32,5.3876985E-2,S01000352
AB32,3.9155234E-2,S01000353
AB32,5.2258361E-2,S01000361
AB33,0.24388394,S01000368
AB33,4.3997724E-2,S01000384
AB33,0.12270055,S01000374
AB33,7.5858145E-4,S01000344
AB33,0.17371516,S01000364
AB33,6.3341551E-2,S01000363
AB33,0.17580125,S01000371
AB33,0.05196283,S01000395
AB33,0.12383842,S01000401
AB34,1.6706887E-3,S01000344
AB34,0.18080564,S01000341
AB34,4.269538E-3,S01000343
AB34,8.8732131E-2,S01000342
AB34,0.16762577,S01000334
AB34,7.2767772E-2,S01000338
AB34,0.10395397,S01000331
AB34,0.1382959,S01000332
AB34,1.3736773E-2,S01000302
AB34,7.7965474E-3,S01000303
AB34,0.22034527,S01000309
AB35,0.21112806,S01000301
AB35,0.20655487,S01000303
AB35,0.20541158,S01000312
AB35,0.34336889,S01000316
AB35,8.7652439E-3,S01000341
AB35,2.4771342E-2,S01000360
AB36,0.91456312,S01000360
AB36,6.2135924E-2,S01000384
AB36,0.02330097,S01000341
AB37,9.7783571E-3,S01003771
AB37,0.53389829,S01004233
AB37,0.45632333,S01004235
AB38,0.18369098,S01004239
AB38,0.172103,S01004240
AB38,0.11502146,S01004241
AB38,0.02918455,S01004243
AB38,0.1416309,S01004244
AB38,0.19077253,S01004245
AB38,0.16759656,S01004234
AB39,4.6982147E-2,S01000304
AB39,5.8940209E-2,S01000305
AB39,4.3015018E-2,S01000300
AB39,5.2252762E-2,S01000307
AB39,6.8688013E-2,S01000308
AB39,5.3896289E-2,S01000291
AB39,5.8316804E-2,S01000292
AB39,4.8342306E-2,S01000293
AB39,3.6724284E-2,S01000294
AB39,3.0490223E-2,S01000295
AB39,5.4916408E-2,S01000296
AB39,4.1314822E-2,S01000297
AB39,6.4097479E-2,S01000298
AB39,3.4797393E-2,S01000285
AB39,5.1345989E-2,S01000286
AB39,0.04148484,S01000287
AB39,4.5735337E-2,S01000288
AB39,5.0325871E-2,S01000289
AB39,4.6585433E-2,S01000290
AB39,7.1748368E-2,S01000284
AB41,1.9916495E-2,S01000411
AB41,3.8297258E-2,S01000412
AB41,4.1800644E-2,S01000413
AB41,3.3306137E-2,S01000414
AB41,1.7037002E-2,S01000405
AB41,3.5657723E-2,S01000427
AB41,3.1962376E-2,S01000428
AB41,4.1800644E-2,S01000429
AB41,2.4043769E-2,S01000430
AB41,3.4649901E-2,S01000431
AB41,4.2280558E-2,S01000432
AB41,2.4475692E-2,S01000433
AB41,2.8890915E-2,S01000434
AB41,2.4667658E-2,S01000435
AB41,3.0186687E-2,S01000436
AB41,4.5448001E-2,S01000437
AB41,2.8506983E-2,S01000438
AB41,3.9497048E-2,S01000439
AB41,1.4397466E-4,S01000419
AB41,4.3672312E-2,S01000416
AB41,3.5657723E-2,S01000424
AB41,4.0408887E-2,S01000425
AB41,0.04045688,S01000442
AB41,0.1216106,S01000444
AB41,3.3594089E-4,S01000445
AB41,2.3947785E-2,S01000446
AB41,4.0648844E-2,S01000451
AB41,4.4632144E-2,S01000458
AB41,2.3707828E-2,S01000465
AB41,2.351586E-3,S01000388
AB42,5.0696707E-3,S01000465
AB42,2.1731397E-2,S01000463
AB42,0.01820338,S01000467
AB42,1.9003855E-2,S01000469
AB42,3.1544618E-2,S01000470
AB42,2.4814704E-2,S01000471
AB42,2.2502223E-2,S01000472
AB42,1.9596798E-2,S01000473
AB42,2.1553513E-2,S01000475
AB42,1.8588793E-2,S01000476
AB42,1.9982211E-2,S01000477
AB42,2.3243403E-2,S01000478
AB42,2.5111176E-2,S01000479
AB42,1.9863622E-2,S01000480
AB42,0.06338571,S01000481
AB42,0.02656389,S01000482
AB42,0.02932108,S01000483
AB42,2.3865994E-2,S01000484
AB42,2.9261785E-2,S01000485
AB42,0.03356063,S01000486
AB42,0.01841091,S01000487
AB42,1.8499851E-2,S01000488
AB42,2.7779425E-2,S01000489
AB42,1.6009487E-2,S01000490
AB42,1.5979839E-2,S01000491
AB42,2.8194485E-2,S01000492
AB42,2.1938927E-2,S01000449
AB42,0.0163949,S01000450
AB42,1.3400533E-2,S01000446
AB42,0.02508153,S01000455
AB42,3.5398755E-2,S01000445
AB42,1.6335607E-2,S01000494
AB42,2.6771421E-2,S01000495
AB42,1.5683368E-2,S01000496
AB42,2.2769049E-2,S01000497
AB42,1.5416543E-2,S01000498
AB42,3.0240143E-2,S01000499
AB42,1.7906908E-2,S01000500
AB42,1.7106434E-2,S01000501
AB42,4.8621404E-3,S01000502
AB42,2.1286689E-2,S01000505
AB42,1.3667358E-2,S01000503
AB42,1.6987845E-2,S01000511
AB42,1.6335607E-2,S01000515
AB42,2.6178475E-2,S01000516
AB42,4.5953155E-3,S01000524
AB43,2.3335278E-2,S01000524
AB43,3.5461288E-2,S01000523
AB43,3.9378282E-2,S01000521
AB43,2.1085091E-2,S01000522
AB43,4.0128343E-2,S01000518
AB43,2.1460121E-2,S01000519
AB43,2.8544046E-2,S01000527
AB43,2.0251688E-2,S01000530
AB43,0.02391866,S01000531
AB43,2.9794149E-2,S01000533
AB43,4.4003665E-2,S01000537
AB43,3.4669556E-2,S01000543
AB43,3.3836152E-2,S01000556
AB43,3.8044836E-2,S01000557
AB43,2.2793567E-2,S01000558
AB43,2.7835652E-2,S01000559
AB43,4.5253772E-2,S01000560
AB43,4.2170182E-2,S01000561
AB43,3.5294607E-2,S01000562
AB43,4.7712311E-2,S01000563
AB43,3.8628221E-2,S01000564
AB43,0.03316943,S01000565
AB43,3.6128011E-2,S01000566
AB43,3.4336194E-2,S01000567
AB43,2.1918492E-2,S01000568
AB43,2.2626886E-2,S01000547
AB43,2.2501875E-2,S01000552
AB43,3.7003085E-2,S01000553
AB43,2.8294025E-2,S01000554
AB43,5.0795898E-2,S01000549
AB43,1.9626636E-2,S01000550
AB44,0.16138688,S01000542
AB44,0.18832627,S01000545
AB44,0.21451734,S01000546
AB44,0.18134198,S01000540
AB44,0.25442755,S01000535
AB44,0.0,S01000526
AB45,6.6720545E-2,S01000526
AB45,7.4712642E-2,S01000525
AB45,3.4482758E-2,S01000520
AB45,4.4360634E-2,S01000536
AB45,6.6451147E-2,S01000538
AB45,8.8900864E-2,S01000539
AB45,5.3160921E-2,S01000541
AB45,5.9895832E-2,S01000544
AB45,6.8247125E-2,S01000534
AB45,7.0761494E-2,S01000532
AB45,8.4949709E-2,S01000528
AB45,3.1070402E-2,S01000529
AB45,9.7431757E-2,S01000548
AB45,7.7227011E-2,S01000555
AB45,8.0100574E-2,S01000551
AB45,6.2859198E-4,S01000506
AB45,8.979885E-4,S01004281
AB51,2.5719482E-2,S01000393
AB51,2.0004041E-2,S01000394
AB51,2.3727737E-2,S01000390
AB51,2.0956615E-2,S01000391
AB51,0.02433392,S01000396
AB51,2.7076177E-2,S01000397
AB51,6.9768786E-2,S01000398
AB51,3.5649337E-2,S01000386
AB51,1.7665906E-2,S01000375
AB51,2.3843201E-2,S01000376
AB51,2.4593713E-2,S01000377
AB51,1.5674163E-2,S01000378
AB51,4.6791561E-2,S01000381
AB51,2.1331871E-2,S01000382
AB51,1.8531883E-2,S01000356
AB51,1.443293E-4,S01000362
AB51,2.4189591E-2,S01000363
AB51,2.7451433E-2,S01000372
AB51,0.01925353,S01000373
AB51,2.2342175E-2,S01000367
AB51,6.1339952E-2,S01000366
AB51,1.5125711E-2,S01000443
AB51,2.3785468E-2,S01000426
AB51,2.9096788E-2,S01000417
AB51,3.9084375E-2,S01000419
AB51,0.04044107,S01000420
AB51,5.4845132E-4,S01000421
AB51,2.9616373E-2,S01000423
AB51,3.6370985E-3,S01000452
AB51,8.5731605E-3,S01000453
AB51,2.2573102E-2,S01000447
AB51,2.1591663E-2,S01000448
AB51,2.1072079E-3,S01000466
AB51,1.5414369E-2,S01000406
AB51,1.7175186E-2,S01000407
AB51,0.01757931,S01000408
AB51,1.6713332E-2,S01000409
AB51,2.1274138E-2,S01000410
AB51,2.1678261E-2,S01000402
AB51,2.2717431E-2,S01000403
AB51,2.0437028E-2,S01000404
AB51,1.7261785E-2,S01000399
AB51,2.3179285E-2,S01000400
AB52,5.2753258E-2,S01000401
AB52,0.19482976,S01000415
AB52,2.3118958E-3,S01000410
AB52,0.22446406,S01000440
AB52,0.01429172,S01000453
AB52,0.16120219,S01000421
AB52,0.1990332,S01000422
AB52,4.0142916E-2,S01000418
AB52,4.2034467E-4,S01000426
AB52,0.11055065,S01000395
AB53,6.6597955E-3,S01000443
AB53,3.5439625E-2,S01000452
AB53,3.5122491E-2,S01000454
AB53,8.8004442E-3,S01000448
AB53,6.3426624E-4,S01000451
AB53,0.0469357,S01000466
AB53,1.8790137E-2,S01000474
AB53,4.2416554E-2,S01000468
AB53,5.0820582E-2,S01000493
AB53,8.0631092E-2,S01000506
AB53,3.7580274E-2,S01000502
AB53,2.6163482E-3,S01000503
AB53,6.1048124E-2,S01000504
AB53,3.6391024E-2,S01000529
AB53,1.2606042E-2,S01000522
AB53,5.8431778E-2,S01000517
AB53,2.0375803E-2,S01000526
AB53,7.4605569E-2,S01000514
AB53,7.8490444E-2,S01000512
AB53,6.6597955E-3,S01000513
AB53,7.8886859E-2,S01000507
AB53,7.0482835E-2,S01000508
AB53,0.08285103,S01000509
AB53,5.2723382E-2,S01000510
AB54,6.9280252E-2,S01000513
AB54,1.2430459E-2,S01000525
AB54,6.4760081E-2,S01000520
AB54,7.0062585E-2,S01000464
AB54,0.0337274,S01000474
AB54,1.8689152E-2,S01000466
AB54,8.8056326E-2,S01000459
AB54,6.1456885E-2,S01000460
AB54,7.5191237E-2,S01000461
AB54,8.9881778E-2,S01000462
AB54,9.8400556E-2,S01000456
AB54,0.07119263,S01000457
AB54,1.9036857E-2,S01000453
AB54,4.5810152E-2,S01000418
AB54,1.9993046E-3,S01000440
AB54,7.8233659E-2,S01000441
AB54,3.8421419E-2,S01000384
AB54,5.5198193E-2,S01004246
AB54,5.9979139E-3,S01004234
AB54,2.1731572E-3,S01004238
AB55,5.8343183E-2,S01004238
AB55,1.6546685E-2,S01004235
AB55,0.1062641,S01004236
AB55,7.3278181E-2,S01004237
AB55,6.0492102E-2,S01004243
AB55,1.4397766E-2,S01004234
AB55,9.3370579E-2,S01004247
AB55,0.11131407,S01004248
AB55,9.5949285E-2,S01004249
AB55,0.11056194,S01004250
AB55,9.7453527E-2,S01004251
AB55,6.8550557E-2,S01004252
AB55,6.2211238E-2,S01004253
AB55,2.6754055E-2,S01004258
AB55,4.5127324E-3,S01000464
AB56,5.4165263E-2,S01004324
AB56,7.2445191E-2,S01004325
AB56,5.6863405E-2,S01004326
AB56,4.7150083E-2,S01004327
AB56,4.0944349E-2,S01004328
AB56,3.4333896E-2,S01004329
AB56,3.9055649E-2,S01004331
AB56,4.2563237E-2,S01004332
AB56,3.8988195E-2,S01004333
AB56,3.6222596E-2,S01004335
AB56,4.856661E-3,S01000525
AB56,1.7403034E-2,S01004258
AB56,4.8499156E-2,S01004281
AB56,1.5851602E-2,S01004301
AB56,6.7453623E-2,S01004290
AB56,5.3086005E-2,S01004314
AB56,5.5581786E-2,S01004320
AB56,5.2411467E-2,S01004321
AB56,6.6104554E-2,S01004322
AB56,4.4317033E-2,S01004323
AB56,7.6155141E-2,S01004317
AB56,3.5548061E-2,S01004318
AL1,4.9020417E-2,E01023714
AL1,3.4250915E-2,E01023715
AL1,4.3950289E-2,E01023716
AL1,4.5961808E-2,E01023726
AL1,4.7229342E-2,E01023727
AL1,4.9929734E-2,E01023729
AL1,2.3146234E-3,E01023728
AL1,4.1249897E-2,E01023739
AL1,3.7089087E-2,E01023740
AL1,4.3784961E-2,E01023741
AL1,3.7116639E-2,E01023737
AL1,4.3536965E-2,E01023738
AL1,8.6798379E-3,E01023743
AL1,2.0252956E-2,E01023744
AL1,3.6207326E-2,E01023665
AL1,4.7394671E-2,E01023666
AL1,3.9431263E-2,E01023667
AL1,3.9210822E-2,E01023673
AL1,5.2271914E-2,E01023674
AL1,3.9155714E-2,E01023675
AL1,5.8830012E-2,E01023676
AL1,7.412306E-3,E01023678
AL1,4.8276432E-2,E01023682
AL1,4.5631148E-2,E01023683
AL1,4.2489875E-2,E01023684
AL1,3.9321043E-2,E01023681
AL10,8.1715688E-2,E01033308
AL10,4.7158882E-2,E01033310
AL10,4.2298891E-2,E01033311
AL10,2.3565313E-2,E01033313
AL10,5.8517702E-2,E01033314
AL10,4.6452489E-2,E01023920
AL10,5.8348168E-2,E01023921
AL10,4.9956203E-2,E01023922
AL10,5.2188408E-2,E01023923
AL10,4.3542143E-2,E01023924
AL10,6.1032465E-3,E01023926
AL10,4.8825972E-2,E01023927
AL10,4.5407023E-2,E01023929
AL10,4.3429121E-2,E01023930
AL10,4.8260856E-2,E01023932
AL10,4.2864006E-2,E01023933
AL10,4.1507728E-2,E01023934
AL10,3.7693199E-2,E01023935
AL10,6.4253621E-2,E01023936
AL10,3.7269361E-2,E01023937
AL10,0.08064197,E01023938
AL2,2.5712448E-4,E01023738
AL2,6.6509537E-2,E01023733
AL2,7.5980291E-2,E01023730
AL2,6.4495392E-2,E01023731
AL2,6.8652242E-2,E01023732
AL2,5.2967645E-2,E01023717
AL2,7.4908935E-2,E01023718
AL2,4.7439467E-2,E01023719
AL2,7.2851941E-2,E01023720
AL2,5.9652884E-2,E01023721
AL2,5.5710305E-3,E01023722
AL2,6.9080777E-2,E01023704
AL2,7.3537603E-2,E01023705
AL2,6.8180844E-2,E01023706
AL2,5.9952859E-2,E01023708
AL2,6.3681163E-2,E01033028
AL2,6.8395115E-2,E01033029
AL2,3.2997644E-3,E01023684
